Fahrten,Namen
361,Bern
196,Worbboden
106,"Worb Dorf, Bahnhof"
90,"Rubigen, Bahnhof"
59,Worb Dorf
17,Belp Steinbach
14,"Bern, Salem"
10,"Liebefeld, Neuhausplatz"
9,Burgdorf
9,"Wabern, Tram-Endstation"
9,Bern Bümpliz Nord
9,"Bern, Loryplatz"
8,"Vielbringen, Chäsi"
8,"Bethlehem b. Bern, Holenacker"
7,"Bern, Zieglerspital"
6,"Bern, Sulgenau"
6,Bern Stöckacker
5,"Bern, Lorraine"
5,Bern Marzili
4,"Bern, Länggasse"
