Fahrten,Namen
469,Bern - Zollikofen
55,Köniz - Zollikofen
55,Biel/Bienne - Zollikofen
39,Thun - Zollikofen
30,Burgdorf - Zollikofen
12,Nidau - Zollikofen
12,Wohlen bei Bern - Zollikofen
11,Belp - Zollikofen
10,Steffisburg - Zollikofen
9,Fribourg - Zollikofen
8,Zollikofen - Zürich
8,Muri bei Bern - Zollikofen
7,Olten - Zollikofen
6,Spiez - Zollikofen
5,Greng - Zollikofen
5,Basel - Zollikofen
5,Kloten - Zollikofen
4,Herzogenbuchsee - Zollikofen
4,Oberburg - Zollikofen
4,Langenthal - Zollikofen
