Fahrten,Namen
555,Jegenstorf
531,Bern
207,Fraubrunnen
116,Mattstetten
83,Ittigen
70,Zollikofen
49,Bätterkinden
48,Solothurn
34,Köniz
34,Moosseedorf
24,Thun
17,Zuchwil
13,Biberist
10,Lohn-Ammannsegg
7,Worb
5,Münsingen
5,Rapperswil (BE)
5,Langendorf
4,Ostermundigen
3,Biel/Bienne
