Fahrten,Namen
4329,Bern
1255,Solothurn
608,Jegenstorf
522,Fraubrunnen
404,Zuchwil
318,Bätterkinden
284,Biberist
151,Grenchen
143,Lohn-Ammannsegg
138,Gerlafingen
126,Köniz
122,Utzenstorf
120,Derendingen
109,Ittigen
104,Langendorf
84,Wohlen bei Bern
78,Ostermundigen
77,Grossaffoltern
73,Lyssach
66,Burgdorf
