Fahrten,Namen
4288,Bern
2135,Solothurn
617,Jegenstorf
557,Fraubrunnen
436,Bätterkinden
387,"Bern, Bollwerk"
337,Biberist RBS
283,"Bern, Hirschengraben"
271,"Biberist, St. Urs"
242,"Solothurn, Hauptbahnhof"
221,"Bern, Wyleregg"
169,"Bätterkinden, Bahnhof"
152,"Bern, Markuskirche"
151,Lohn-Lüterkofen
97,"Bern, Inselplatz"
96,"Solothurn, Postplatz"
82,"Biberist, Kaiserstrasse"
78,"Lyssach, Bernstrasse West"
77,"Bern, Bahnhof"
75,Papiermühle
