Fahrten,Namen
3017,Jegenstorf
1083,Bern
369,Schönbühl RBS
278,Solothurn
230,Schönbühl Shoppyland
216,Zollikofen
174,Fraubrunnen
159,Worblaufen
138,Bätterkinden
129,Oberzollikofen
93,Schönbühl SBB
92,Burgdorf
72,"Bern, Bollwerk"
70,"Zollikofen, Bahnhof"
65,"Bern, Hirschengraben"
57,Moosseedorf
49,Hindelbank
45,Biberist RBS
45,"Schönbühl RBS, Bahnhof"
45,"Bern, Markuskirche"
