Fahrten,Namen
200,Bolligen
142,Bern
12,Worb
9,Thun
7,Biel/Bienne
5,Köniz
4,Lyss
4,Zürich
4,Belp
3,Krauchthal
3,Ostermundigen
2,Solothurn
2,Olten
2,Fraubrunnen
1,Spiez
1,Kloten
1,Basel
1,Jegenstorf
1,Uetendorf
1,Herzogenbuchsee
