Fahrten,Namen
5,Stettlen
2,Thun
2,Ostermundigen
2,Biel/Bienne
1,Köniz
0,Lyss
0,Olten
0,Herzogenbuchsee
0,Beatenberg
0,Schwarzenburg
0,Düdingen
0,Nidau
0,Solothurn
0,Brügg
0,Studen (BE)
0,Schüpfen
0,Laupen
0,Steffisburg
0,Zürich
0,Ipsach
