Fahrten,Namen
44,Bern - Vechigen
4,Köniz - Vechigen
2,Burgdorf - Vechigen
2,Thun - Vechigen
1,Belp - Vechigen
1,Lyss - Vechigen
1,Lyssach - Vechigen
0,Steffisburg - Vechigen
0,Kehrsatz - Vechigen
0,Vechigen - Wohlen bei Bern
0,Uetendorf - Vechigen
