Fahrten,Namen
564,Bolligen
524,Bern
43,Krauchthal
13,Rapperswil (BE)
11,Münsingen
10,Thun
10,Hindelbank
7,Burgdorf
7,Belp
5,Köniz
4,Biel/Bienne
3,Zürich
2,Kirchberg (BE)
2,Lyss
2,Freimettigen
2,Steffisburg
2,Grosshöchstetten
2,Oberburg
1,Kehrsatz
1,Schüpfen
