Fahrten,Namen
52,Grafenried
45,Bern
5,"Bern, Hirschengraben"
2,"Bümpliz, Unterführung"
2,"Bern, Kocherpark"
2,"Bern, Inselplatz"
1,"Bern, Bahnhof"
0,Rubigen
0,"Bern, Rosengarten"
0,"Bern, Bärenplatz"
0,Münsingen
0,"Bern, Zytglogge"
0,"Liebefeld, Hessstrasse"
0,"Ostermundigen, Waldeck"
0,"Bern, Tscharnergut"
0,"Aarberg, Schwimmbad"
0,"Bern, Schanzenstrasse"
0,Bern (Marzilibahn)
0,Bern Marzili
0,Niederwangen
