Fahrten,Namen
619,Biberist RBS
589,Bern
371,"Biberist, St. Urs"
128,"Biberist, Kaiserstrasse"
119,"Gerlafingen, Dorfzentrum"
116,Bätterkinden
111,Lohn-Lüterkofen
77,Jegenstorf
70,"Solothurn, Baseltor"
53,"Solothurn, Zentralbibliothek"
39,"Biberist RBS, Bahnhof"
29,Kyburg Bad
28,"Bätterkinden, Bahnhof"
27,Fraubrunnen
26,"Bellach, Tell"
24,"Gerlafingen, Bolacker"
24,Schönbühl Shoppyland
23,"Lohn-Lüterkofen, Bahnhof"
22,"Gerlafingen, Fluryhof"
22,"Kriegstetten, Dorfplatz"
