Fahrten,Namen
73,Bern - Fraubrunnen
10,Jegenstorf - Thun
5,Mattstetten - Thun
3,Bern - Rüderswil
3,Jegenstorf - Münsingen
2,Bätterkinden - Ostermundigen
1,Mattstetten - Münsingen
1,Jegenstorf - Köniz
1,Jegenstorf - Steffisburg
1,Köniz - Mattstetten
0,Mattstetten - Schwarzenburg
0,Mattstetten - Olten
0,Fraubrunnen - Ostermundigen
0,Langenthal - Mattstetten
0,Fraubrunnen - Köniz
0,Bäriswil - Thun
0,Bern - Sumiswald
0,Jegenstorf - Langenthal
0,Mattstetten - Spiez
0,Langnau im Emmental - Mattstetten
