Fahrten,Namen
78,Bern
78,Lohn-Lüterkofen
9,"Lohn-Ammannsegg, Ammannsegg"
4,Lyss
3,"Buchegg, Schloss/Dorf"
3,"Lüterkofen, Schulhaus"
2,"Mühledorf SO, Sternen"
1,"Bätterkinden, Schützenstrasse"
1,"Aetigkofen, Dorf"
1,"Biberist, Bernstrasse"
1,Papiermühle
1,"Gossliwil, Dorf"
1,"Biezwil, Dorf"
1,"Lüterkofen, Dorf"
1,"Buchegg, Blumenhaus"
0,Gümligen
0,"Bibern SO, Post"
0,"Boll-Utzigen, Bahnhof"
0,"Boll-Utzigen, Vorderer Rain"
0,Ins
