Fahrten,Namen
58,Bern - Lohn-Ammannsegg
6,Bern - Buchegg
3,Bern - Lüterkofen-Ichertswil
2,Lohn-Ammannsegg - Lyss
2,Buchegg - Lyss
1,Bern - Biberist
1,Bern - Bätterkinden
1,Bern - Biezwil
1,Ittigen - Lohn-Ammannsegg
0,Lohn-Ammannsegg - Muri bei Bern
0,Lohn-Ammannsegg - Vechigen
0,Bätterkinden - Ins
0,Lyss - Lüterkofen-Ichertswil
0,Bätterkinden - Sursee
0,Lohn-Ammannsegg - Thun
0,Buchegg - Ittigen
0,Lüterkofen-Ichertswil - Spreitenbach
0,Kloten - Lohn-Ammannsegg
0,Köniz - Lohn-Ammannsegg
0,Lyss - Lüterswil-Gächliwil
