Fahrten,Namen
214,RE5 (Regionalverkehr Bern-Solothurn)
58,465 (Busland AG)
22,IR35 (Schweizerische Bundesbahnen SBB)
4,S5 (BLS AG (bls))
2,IC81 (Schweizerische Bundesbahnen SBB)
1,IR65 (BLS AG (bls))
1,S6 (BLS AG (bls))
1,IR17 (BLS AG (bls))
1,S2 (BLS AG (bls))
1,IC1 (Schweizerische Bundesbahnen SBB)
1,RE3 (Transports publics fribourgeois)
1,S3 (BLS AG (bls))
1,RE1 (BLS AG (bls))
1,EC (Schweizerische Bundesbahnen SBB)
1,IR15 (Schweizerische Bundesbahnen SBB)
1,S4 (BLS AG (bls))
1,898 (Autobusbetrieb RBS)
1,RE8 (BLS AG (bls))
1,S7 (Regionalverkehr Bern-Solothurn)
1,S31 (BLS AG (bls))
