Fahrten,Namen
165,Bern
106,"Worb Dorf, Bahnhof"
90,"Rubigen, Bahnhof"
59,Worb Dorf
8,"Vielbringen, Chäsi"
6,"Bern, Loryplatz"
6,"Bern, Sulgenau"
5,"Wabern, Tram-Endstation"
5,"Liebefeld, Neuhausplatz"
5,Bern Marzili
4,"Bern, Salem"
4,"Bern, Zieglerspital"
4,Belp Steinbach
3,"Bethlehem b. Bern, Holenacker"
3,"Bern, Sandrain"
3,"Worb, Längmatt"
3,"Worb Dorf, Bahnhofstrasse"
3,Bern Bümpliz Nord
2,"Bethlehem b. Bern, Säge"
2,"Rubigen, Wydenhof"
