Fahrten,Namen
14,Ostermundigen
13,Stettlen
12,Worb
4,Zollikofen
2,Thun
2,Biel/Bienne
1,Vechigen
1,Jegenstorf
1,Köniz
1,Olten
1,Krauchthal
0,Lyss
0,Kloten
0,Beatenberg
0,Herzogenbuchsee
0,Frutigen
0,Schwarzenburg
0,Rubigen
0,Düdingen
0,Nidau
