Fahrten,Namen
710,Bern
567,Vechigen
266,Worb
92,Rubigen
70,Köniz
30,Belp
25,Burgdorf
13,Thun
6,Lyssach
5,Kehrsatz
5,Biel/Bienne
5,Lyss
5,Wohlen bei Bern
4,Spiez
4,Münsingen
3,Toffen
3,Uetendorf
3,Grosshöchstetten
2,Steffisburg
2,Solothurn
